3043501068_be58ac47e1.jpg,0.03324421459,2.87344634e-09,2.640433071e-09,0.001179874012
3046916429_8e2570b613.jpg,0.00568314633,5.520720237e-10,6.211797702e-10,0.0002382910577
2054308369_f9c6ec7815.jpg,-0.009918234767,-3.621345317e-09,-4.520034282e-09,-0.001291558237
3173014908_b3e69594b6.jpg,-0.02269920885,-7.503979457e-09,-7.71783757e-09,-0.002746633261
167295035_336f5f5f27.jpg,-0.07623317161,-8.804322621e-09,-8.95625725e-09,-0.003222976608
3215238223_29de2b35cb.jpg,-0.108029548,-4.670974952e-09,-4.744127487e-09,-0.001707295679
3498482871_4e02f31c35.jpg,0.07178895813,2.300345162e-09,2.152113702e-09,0.0009057156269
3176498130_52ab9460b2.jpg,0.05071733287,2.205249081e-09,2.31731091e-09,0.0009035238664
2760715910_87c7bdeb87.jpg,0.0183882988,1.937663215e-09,1.8839258e-09,0.0007038831451
2738255684_0324ed062d.jpg,0.09287033395,3.625233408e-09,3.683492671e-09,0.001333871469
247617035_9f2e821534.jpg,-0.03877360346,-3.070669554e-09,-2.775591227e-09,-0.001109827964
2831215155_07ba8f1805.jpg,-0.02788978495,-2.541839753e-09,-2.315430598e-09,-0.0009288476674
871290646_307cddd4e7.jpg,-0.08289863885,-7.244824317e-09,-7.019695515e-09,-0.002715370211
937559727_ae2613cee5.jpg,0.09132682053,3.143216969e-09,3.087242601e-09,0.001150804273
3371567346_b6522efdb8.jpg,0.01094439275,7.15736508e-10,8.975024253e-10,0.000331172685
2457052334_b5a1d99048.jpg,0.07675222922,5.079718866e-09,5.459034185e-09,0.001859123394
468911753_cc595f5da0.jpg,0.02041535536,8.766311822e-10,8.109799335e-10,0.0003220665315
2371809188_b805497cba.jpg,-0.09329466651,-1.017731329e-08,-1.007778814e-08,-0.004184093538
2540751930_d71c7f5622.jpg,-0.04792445847,-1.773529541e-09,-1.735686102e-09,-0.0007269211738
502115726_927dd684d3.jpg,0.05950502571,3.511860545e-09,3.670153315e-09,0.001442289183
3054997030_797096dd12.jpg,0.05409126672,2.254093303e-09,2.186719636e-09,0.0008249801352
873633312_a756d8b381.jpg,0.001598647768,1.087502179e-10,6.641369912e-11,4.291187705e-05
2436160351_108924a65b.jpg,-0.0119259523,-1.346790221e-09,-1.23977232e-09,-0.000548130082
2706023395_ac9eba0e42.jpg,-0.05421910639,-2.604337497e-09,-2.50564111e-09,-0.001020315444
3326086533_23a0a54a8e.jpg,0.0007513814217,5.599062483e-11,2.47567393e-10,2.337022696e-05
173020287_230bfc4ffc.jpg,-0.01323596905,-5.866718115e-10,-6.148299405e-10,-0.0002150177
