3043501068_be58ac47e1.jpg,101.791204,1.848741042e-06,1.828468116e-06,0.7592565439
3046916429_8e2570b613.jpg,94.51530115,1.765204846e-06,1.748245157e-06,0.7249507368
2054308369_f9c6ec7815.jpg,104.7114443,2.628007099e-06,2.61895498e-06,0.9385138588
3173014908_b3e69594b6.jpg,108.5483789,2.62213638e-06,2.614244853e-06,0.9598276818
167295035_336f5f5f27.jpg,107.2067106,2.26315402e-06,2.244550121e-06,0.8284211886
3215238223_29de2b35cb.jpg,103.1628284,1.306910832e-06,1.286405897e-06,0.4783912705
3498482871_4e02f31c35.jpg,108.0271159,1.052979523e-06,1.044519377e-06,0.4136444782
3176498130_52ab9460b2.jpg,98.11600534,1.201963332e-06,1.183734547e-06,0.4936326188
2760715910_87c7bdeb87.jpg,108.3455968,2.17476469e-06,2.156053368e-06,0.7960684218
2738255684_0324ed062d.jpg,109.2662165,1.260462502e-06,1.24667464e-06,0.4613908087
247617035_9f2e821534.jpg,103.1985286,1.870409537e-06,1.848898243e-06,0.6846682846
2831215155_07ba8f1805.jpg,108.0920945,2.031676017e-06,2.015525105e-06,0.7436900387
871290646_307cddd4e7.jpg,92.3301598,1.795817873e-06,1.77423738e-06,0.6733887773
937559727_ae2613cee5.jpg,103.695346,1.101651462e-06,1.082730816e-06,0.4032571501
3371567346_b6522efdb8.jpg,101.72068,1.494098704e-06,1.476754821e-06,0.6936441071
2457052334_b5a1d99048.jpg,107.1380775,1.737281309e-06,1.726555342e-06,0.6359272146
468911753_cc595f5da0.jpg,109.3430015,1.354567809e-06,1.343656398e-06,0.495837
2371809188_b805497cba.jpg,108.4645473,1.98839857e-06,1.97695794e-06,0.8166151658
2540751930_d71c7f5622.jpg,105.8207057,1.146531665e-06,1.131632286e-06,0.4708667665
502115726_927dd684d3.jpg,107.6446305,1.553495065e-06,1.536537481e-06,0.638001628
3054997030_797096dd12.jpg,108.078782,1.293645661e-06,1.27652601e-06,0.4735363697
873633312_a756d8b381.jpg,107.2518593,1.543564679e-06,1.527444428e-06,0.7579539623
2436160351_108924a65b.jpg,107.84475,2.042070268e-06,2.02897725e-06,0.8260081545
2706023395_ac9eba0e42.jpg,102.2705253,1.332660115e-06,1.316550473e-06,0.523513502
3326086533_23a0a54a8e.jpg,109.4726166,1.683101893e-06,1.674330294e-06,0.7212821726
173020287_230bfc4ffc.jpg,107.8752868,1.354376145e-06,1.34368401e-06,0.4957664154
50030244_02cd4de372.jpg,108.8148984,8.817166509e-07,8.78093339e-07,0.362111076
3183883750_b6acc40397.jpg,100.6170621,1.873795358e-06,1.858778312e-06,0.7695461732
2434006663_207a284cec.jpg,100.9016214,1.43751016e-06,1.419508795e-06,0.4748644863
435827376_4384c3005a.jpg,103.7060249,1.302356614e-06,1.284133329e-06,0.4767342273
3503011427_a4ee547c77.jpg,106.9191113,1.18565969e-06,1.174728664e-06,0.4869384722
2351762979_0941aecced.jpg,109.1782936,1.046397915e-06,1.037995703e-06,0.3830300143
3592968286_b63c81bcd2.jpg,101.5834478,1.782623303e-06,1.769547003e-06,0.7321019826
2862004252_53894bb28b.jpg,98.65225599,7.501736938e-07,7.428739731e-07,0.2746014247
1077931201_1e0bb83105.jpg,108.303688,1.91211868e-06,1.897484486e-06,0.7852839472
